State,District,Subdistt,Town/Village,Name,AREA,T_POPLN,Class,RES_HOUSE,HOUSEHOLDS,T_M_POPLN,T_F_POPLN,POPLN_M6,POPLN_F6,M_SC,F_SC,M_ST,F_ST,M_LITERATE,F_LITERATE,T_M_WORKER,T_F_WORKER,M_INDCAT1,F_INDCAT1,M_INDCAT2,F_INDCAT2,M_INDCAT3,F_INDCAT3,M_INDCAT4,F_INDCAT4,M_INDCAT5A,F_INDCAT5A,M_INDCAT5B,F_INDCAT5B,M_INDCAT6,F_INDCAT6,M_INDCAT7,F_INDCAT7,M_INDCAT8,F_INDCAT8,M_INDCAT9,F_INDCAT9,M_MARGINAL,F_MARGINAL,M_NON_WORK,F_NON_WORK,MRGD_IN_TN,EUDU_INST,RANG_EDU_F,P_SCH,M_SCH,H_SCH,PU_COLL,GR_COLL,ADLT_LT_CN,IND_SCH,TR_SCH,OTH_SCH,MED_INST,RANG_MED_F,H_CNTR,MCW_CNTR,MH_CNTR,CWC_CNTR,PHC_CNTR,HC_CNTR,PHS_CNTR,DISP_CNTR,FPC_CNTR,TB_CNTR,NH_CNTR,CHW_CNTR,RP_CNTR,SMP_CNTR,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBE_WELL,HAND_PUMP,RIVER_WATE,FOUNTAIN,CANAL,LAKE,SPRING,NALA,OTH_FAC,PNT_FAC,RANG_PNT_F,PO_FAC,TO_FAC,POST_TELE,PH_FAC,MRKT_FAC,RANG_MKT_F,MRKT_DAY_1,MRKT_DAY_2,MRKT_DAY_3,MRKT_DAY_4,MRKT_DAY_5,MRKT_DAY_6,MRKT_DAY_7,MRKT_DAY_D,MRKT_DAY_F,MRKT_DAY_M,COMM_FAC,RANG_COM_F,BS_FAC,TX_TEMP_FA,RS_FAC,NW_FAC,APP_PUC_RO,APP_KCH_RO,APP_FOOTPA,APP_NAVRIV,APP_NAVCAN,APP_NC,LOC_TOWN,DIST_FRM_T,POWER_SUPL,POWER_EDEA,POWER_EAG,POWER_EO,POWER_EA,LAND_FORES,CANAL_GOVT,WELL_WO_EL,CANAL_PVT,WELL_W_ELE,TW_WO_ELEC,TW_W_ELECT,TANK_IRR,RIVER_IRR,LAKE_IRR,WF_IRR,OTHER_IRR,TOT_IRR_AR,UN_IRG_LAN,CULT_WASTE,AREA_UN_CU
30,1,4,22,Virdi,1110.55,3341,C,579,598,1736,1605,164,147,28,28,0,0,1369,954,837,254,89,16,184,98,58,28,10,0,6,5,153,27,36,4,77,18,58,2,166,56,11,32,888,1319,,1,0,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Bicholim,11,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.13,35.49,81.43
30,1,3,21,Virnora,67.81,724,D,116,130,390,334,37,36,0,0,0,0,332,206,163,66,63,41,6,17,1,0,11,0,3,0,20,3,3,0,13,2,12,0,31,3,0,3,227,265,,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Pernem,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.28,174.59,71.50,100.67
30,1,6,5,Volvoi,471.4,403,D,79,80,200,203,47,41,0,0,0,0,109,65,93,34,62,18,15,4,1,0,0,0,1,0,0,0,6,9,5,0,1,0,2,3,0,6,107,163,,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Jua,10,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.95,64.36,7.54,36.29
30,2,4,5,Xeldem,302.44,1174,D,219,225,547,627,95,92,36,44,0,0,321,286,280,191,42,16,106,119,16,0,0,0,15,15,13,3,10,6,17,6,15,0,46,26,0,0,267,436,,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,605.88,338.53,55.15
30,1,5,31,Xelopo Buzruco,227.12,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,1,0,0,0,0,Valpoi,9,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.74,141.72,43.05,0.79
30,1,5,70,Xelopo Curdo,556.7,394,D,56,70,217,177,40,27,0,0,0,0,131,54,112,95,59,64,13,17,1,4,8,0,0,0,17,2,10,6,1,0,2,0,1,2,0,1,105,81,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,0,0,0,0,0,Valpoi,10,1,1,0,0,0,130.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.39,149.56,8.57,7.15
30,2,3,33,Xelpem,1003.06,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,0,0,0,0,0,Sanguem,5,1,1,0,0,0,98.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,78.72,63.05,209.59
30,2,4,3,Xelvona,81.58,535,D,96,96,248,287,24,27,0,0,0,0,212,185,129,58,14,19,6,14,0,0,3,0,10,0,14,13,9,0,23,3,18,1,32,8,1,0,118,229,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-Cacor,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.28,121.65,20.29,60.34
30,2,4,2,Xic-Xelvona,212.56,1169,D,214,226,592,577,57,55,0,0,0,0,477,345,308,260,45,198,13,28,10,0,15,1,26,0,36,4,26,8,25,5,58,0,54,16,0,0,284,317,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-Cacor,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.48,84.50,14.51,12.27
30,2,4,11,Zanodem,525.67,107,D,21,21,53,54,4,4,0,0,0,0,31,20,27,12,16,2,7,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,26,29,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Cuncolim,11,1,1,1,0,0,300.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,692.76,166.25,545.17
30,1,5,36,Zarani,361.69,201,D,37,37,92,109,13,23,0,0,0,0,58,51,40,41,19,25,8,11,2,2,0,0,0,0,2,0,0,0,1,0,1,0,7,3,1,10,51,58,,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,1,0,0,0,0,Valpoi,11,1,1,0,0,0,63.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,355.09,7.33,29.64
30,1,5,25,Zormen,1159.37,4451,C,923,975,2195,2256,250,230,101,97,1,1,1713,1515,1077,442,102,63,63,50,45,8,18,7,6,1,167,48,135,25,178,49,113,1,250,190,15,128,1103,1686,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,7,1,0,0,0,1,459.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,206.15,1.02,59.36
30,1,,100000,Bambolim(C.T)*,7.64,4955,VI,784,789,3365,1590,252,238,68,59,1,3,2979,1085,2488,276,30,16,13,14,40,5,5,0,2,0,31,2,77,4,63,37,21,5,2206,193,0,2,877,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,101000,Bicholim(M.CL),14.53,13743,IV,2588,2657,7115,6628,792,760,213,189,20,19,5670,4410,3336,736,95,49,96,55,39,10,461,6,113,21,654,137,183,21,727,104,248,7,720,326,59,74,3720,5818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,102000,Calangute(C.T)**,11.72,11925,IV,2104,2495,6079,5846,633,619,110,98,3,2,4308,3437,2937,1050,144,127,119,55,241,10,18,0,82,38,255,26,332,72,1079,385,279,7,388,330,120,211,3022,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,103000,Candolim(C.T)*,6.96,7108,V,1523,1563,3518,3590,386,405,98,78,0,0,2620,2258,1622,564,22,15,92,31,56,5,16,5,19,7,199,21,285,76,536,144,109,15,288,245,68,36,1828,2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,104000,Guirim(C.T)*,4.03,4795,VI,897,953,2400,2395,226,281,27,32,0,0,1919,1548,1107,405,81,87,26,29,10,2,20,0,12,9,191,43,139,4,264,59,120,9,244,163,41,81,1252,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,105000,Jua(C.T)*,8.27,4555,VI,1071,1083,2148,2407,222,180,3,3,0,0,1688,1695,771,206,27,36,25,9,56,0,48,0,16,0,106,19,47,3,205,61,127,1,114,77,20,31,1357,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,106000,Mapusa(M.CL),11.32,31667,III,6030,6195,16355,15312,1918,1787,848,855,12,9,12546,10594,8532,2380,110,62,59,40,66,19,116,34,200,36,1621,336,873,150,3087,439,644,26,1756,1238,111,147,7712,12785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,107000,Pale(C.T)*,13.54,6457,V,1278,1289,3417,3040,442,396,125,113,0,0,2545,1790,1573,180,60,28,26,11,75,17,618,25,20,4,238,11,48,4,158,11,208,0,122,69,71,53,1773,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,108000,Penha-de-Franca(C.T)*,5.42,11546,IV,2530,2534,6029,5517,729,834,100,104,0,0,4563,3655,3313,999,15,11,6,5,181,12,18,1,41,9,502,57,669,94,550,193,384,35,947,582,32,44,2684,4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,109000,Pernem(M.CL),2.52,4578,VI,873,920,2296,2282,233,241,134,134,0,0,1855,1502,992,256,81,52,89,64,23,2,6,2,31,7,84,28,162,3,134,18,52,3,330,77,78,146,1226,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,110000,Ponda(M.CL),5.22,14661,IV,2874,2946,8149,6512,925,835,89,85,0,0,6664,4552,4688,910,17,4,10,2,40,2,74,2,40,8,1092,139,360,28,993,155,238,4,1824,566,37,32,3424,5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,111000,Reis Magaos(C.T.)*,7.61,7504,V,1429,1487,4196,3308,495,469,89,77,3,1,3281,2125,2507,420,11,1,5,2,104,0,20,1,14,1,390,63,360,48,418,96,153,8,1032,200,20,35,1669,2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,112000,Siolim(C.T.)**,12.22,9770,V,1882,1908,4643,5127,475,441,42,62,0,0,3872,3628,1957,604,173,53,74,46,113,3,60,8,105,15,357,80,79,2,347,136,223,3,426,258,60,141,2626,4382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,113000,Valpoi(M.CL),11.72,6825,V,1193,1205,3486,3339,442,414,60,44,0,0,2794,2226,1632,426,84,52,106,138,85,9,24,0,9,3,244,24,81,1,227,16,135,3,637,180,4,20,1850,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,,200001,(01) Panaji(MCL),22.63,43349,III,8691,9097,22542,20807,2104,1955,529,510,8,5,18440,15629,11992,3970,31,5,46,16,780,16,111,8,73,15,1328,126,1179,128,3465,753,777,72,4202,2831,166,145,10384,16692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,100000,Benaulim (C.T)*,10.18,9898,V,1814,1942,4812,5086,476,498,51,49,0,0,3466,3029,1945,575,103,151,33,21,209,7,12,1,204,11,496,22,67,3,336,160,159,7,326,192,23,89,2844,4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,101000,Canacona (M.CL),18.69,10447,IV,1990,2049,5381,5066,557,519,32,36,0,0,4081,3112,2359,689,233,79,97,52,412,7,13,1,114,24,238,36,108,5,336,204,194,5,614,276,98,193,2924,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,102000,Chinchinim (C.T)*,9.23,6173,V,1329,1387,2860,3313,266,288,21,17,0,0,2194,2101,1028,470,40,65,181,164,14,4,15,1,30,2,111,11,68,16,209,43,237,2,123,162,33,58,1799,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,103000,Cortalim(C.T.)*,8.33,6298,V,1148,1239,3131,3167,367,284,5,5,0,0,2189,1745,1278,442,109,40,191,135,39,3,14,1,24,6,382,61,56,13,151,71,125,7,187,105,41,78,1812,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,104000,Cuncolim(C.T) **,28.69,14979,IV,3143,3189,7150,7829,788,652,44,50,9,2,5617,5250,2814,805,403,213,38,36,51,5,42,12,153,18,423,43,191,6,536,95,546,8,431,369,41,196,4295,6828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,105000,Curchorem-Cacora(M.CL)**,22.55,18489,IV,3686,3835,9490,8999,1022,1012,172,162,0,2,7388,5679,4794,1480,371,293,94,112,133,23,363,43,122,31,806,181,343,68,1012,158,699,74,851,497,83,199,4613,7320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,106000,Quepem (M.CL),14.14,10992,IV,2251,2300,5487,5505,706,642,64,70,0,0,3792,3066,2393,998,265,231,230,257,133,15,71,48,64,28,333,36,207,35,337,42,301,8,452,298,73,188,3021,4319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,107000,Raia (C.T)*,14.98,7845,V,1465,1492,3846,3999,452,410,20,27,0,0,2777,2373,1610,783,152,83,284,260,12,5,23,3,50,11,309,42,72,9,302,138,192,7,214,225,103,179,2133,3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,108000,Sanguem (M.CL),4.92,6198,V,1089,1151,3181,3017,337,292,44,42,0,0,2482,1902,1425,403,159,105,51,46,98,8,72,16,31,7,143,34,72,17,190,25,204,2,405,143,0,52,1756,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,200001,(01) Margao (M.CL),15.05,58951,II,11378,12168,29958,28993,3657,3508,525,502,44,41,22274,18904,15058,4551,371,93,422,239,149,29,190,20,337,85,2473,244,1509,224,5028,927,1591,132,2988,2558,132,158,14768,24284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,201000,(b) Navelim(C.T)*,5.25,7819,V,1670,1715,3886,3933,494,453,61,54,2,3,2803,2488,1773,450,48,26,78,83,52,11,20,2,40,4,327,28,190,26,459,82,258,6,301,182,51,35,2062,3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,210001,(a) Mormugao (M.CL),27.37,83367,II,17937,18451,44623,38744,5854,5573,1320,1333,39,38,33330,24385,22748,3677,144,33,57,14,1294,32,484,43,148,27,3552,182,1611,279,3530,878,6654,359,5274,1830,169,165,21706,34902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,211000,(b) Chicalim(C.T)*,12.18,7062,V,1145,1164,4341,2721,354,384,80,79,4,0,3692,1731,3044,454,12,20,13,4,63,22,18,4,20,6,289,12,80,1,246,72,174,9,2129,304,12,22,1285,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
